"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","success","test_part","correct_response","probe"
"2924.999999999767","<img src= stimuli/temporalOrder/19.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/13.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/5.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/4.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","196","1134997","0.0-3.0-1.48","","temporalOrder","1","19"
"null","","null","html-keyboard-response","197","1135499","0.0-3.0-2.48","","blank","",""
"2339","<img src= stimuli/temporalOrder/19.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/41.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/23.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/11.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","198","1137839","0.0-3.0-3.48","","contextMemory","1","19"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","1138341","0.0-3.0-0.49","","fixation","",""
"3944","<img src= stimuli/temporalOrder/11.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/80.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/6.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","200","1142287","0.0-3.0-1.49","","temporalOrder","3","11"
"null","","null","html-keyboard-response","201","1142789","0.0-3.0-2.49","","blank","",""
"2388","<img src= stimuli/temporalOrder/11.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/42.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/26.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","202","1145178","0.0-3.0-3.49","","contextMemory","2","11"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","1145680","0.0-3.0-0.50","","fixation","",""
"5692","<img src= stimuli/temporalOrder/54.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/81.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/58.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/14.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","204","1151373","0.0-3.0-1.50","","temporalOrder","3","54"
"null","","null","html-keyboard-response","205","1151875","0.0-3.0-2.50","","blank","",""
"3082","<img src= stimuli/temporalOrder/54.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/5.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/38.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/37.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","206","1154959","0.0-3.0-3.50","","contextMemory","2","54"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","1155461","0.0-3.0-0.51","","fixation","",""
"4430","<img src= stimuli/temporalOrder/51.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/30.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/76.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/82.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","208","1159893","0.0-3.0-1.51","","temporalOrder","2","51"
"null","","null","html-keyboard-response","209","1160395","0.0-3.0-2.51","","blank","",""
"2777","<img src= stimuli/temporalOrder/51.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/20.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/30.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","210","1163174","0.0-3.0-3.51","","contextMemory","1","51"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","1163676","0.0-3.0-0.52","","fixation","",""
"2680","<img src= stimuli/temporalOrder/50.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/56.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/41.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","212","1166357","0.0-3.0-1.52","","temporalOrder","2","50"
"null","","null","html-keyboard-response","213","1166859","0.0-3.0-2.52","","blank","",""
"2932","<img src= stimuli/temporalOrder/50.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/5.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","214","1169793","0.0-3.0-3.52","","contextMemory","1","50"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","1170295","0.0-3.0-0.53","","fixation","",""
"3818","<img src= stimuli/temporalOrder/2.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/60.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/14.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","216","1174114","0.0-3.0-1.53","","temporalOrder","3","2"
"null","","null","html-keyboard-response","217","1174615","0.0-3.0-2.53","","blank","",""
"3285","<img src= stimuli/temporalOrder/2.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/39.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/11.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","218","1177902","0.0-3.0-3.53","","contextMemory","2","2"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","1178403","0.0-3.0-0.54","","fixation","",""
"5081","<img src= stimuli/temporalOrder/41.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/64.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/72.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/25.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","220","1183485","0.0-3.0-1.54","","temporalOrder","3","41"
"null","","null","html-keyboard-response","221","1183987","0.0-3.0-2.54","","blank","",""
"2772","<img src= stimuli/temporalOrder/41.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/6.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/31.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","222","1186761","0.0-3.0-3.54","","contextMemory","3","41"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","1187263","0.0-3.0-0.55","","fixation","",""
"4934.999999999767","<img src= stimuli/temporalOrder/74.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/73.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/67.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","224","1192200","0.0-3.0-1.55","","temporalOrder","1","74"
"null","","null","html-keyboard-response","225","1192702","0.0-3.0-2.55","","blank","",""
"2121","<img src= stimuli/temporalOrder/74.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/24.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","226","1194825","0.0-3.0-3.55","","contextMemory","1","74"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","1195327","0.0-3.0-0.56","","fixation","",""
"7670","<img src= stimuli/temporalOrder/87.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/70.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/85.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","228","1202998","0.0-3.0-1.56","","temporalOrder","3","87"
"null","","null","html-keyboard-response","229","1203500","0.0-3.0-2.56","","blank","",""
"3628","<img src= stimuli/temporalOrder/87.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/22.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/27.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","230","1207130","0.0-3.0-3.56","","contextMemory","1","87"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","1207632","0.0-3.0-0.57","","fixation","",""
"2744","<img src= stimuli/temporalOrder/7.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/87.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/19.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/85.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","232","1210377","0.0-3.0-1.57","","temporalOrder","2","7"
"null","","null","html-keyboard-response","233","1210879","0.0-3.0-2.57","","blank","",""
"2705.999999999767","<img src= stimuli/temporalOrder/7.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/34.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/40.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/41.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","234","1213587","0.0-3.0-3.57","","contextMemory","3","7"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","1214089","0.0-3.0-0.58","","fixation","",""
"2048","<img src= stimuli/temporalOrder/35.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/1.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/27.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/58.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","236","1216138","0.0-3.0-1.58","","temporalOrder","3","35"
"null","","null","html-keyboard-response","237","1216640","0.0-3.0-2.58","","blank","",""
"1948","<img src= stimuli/temporalOrder/35.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/8.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/32.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","238","1218589","0.0-3.0-3.58","","contextMemory","1","35"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","1219091","0.0-3.0-0.59","","fixation","",""
"3478","<img src= stimuli/temporalOrder/16.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/23.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/15.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","240","1222571","0.0-3.0-1.59","","temporalOrder","2","16"
"null","","null","html-keyboard-response","241","1223073","0.0-3.0-2.59","","blank","",""
"1926","<img src= stimuli/temporalOrder/16.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/4.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/39.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","242","1225001","0.0-3.0-3.59","","contextMemory","1","16"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","243","1225502","0.0-3.0-0.60","","fixation","",""
"7417","<img src= stimuli/temporalOrder/61.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/8.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/36.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/10.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","244","1232921","0.0-3.0-1.60","","temporalOrder","1","61"
"null","","null","html-keyboard-response","245","1233423","0.0-3.0-2.60","","blank","",""
"2042.0000000002328","<img src= stimuli/temporalOrder/61.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/28.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/33.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","246","1235467","0.0-3.0-3.60","","contextMemory","2","61"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","247","1235969","0.0-3.0-0.61","","fixation","",""
"5463","<img src= stimuli/temporalOrder/48.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/20.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/51.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/37.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","248","1241433","0.0-3.0-1.61","","temporalOrder","1","48"
"null","","null","html-keyboard-response","249","1241935","0.0-3.0-2.61","","blank","",""
"5232.000000000233","<img src= stimuli/temporalOrder/48.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/28.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/6.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/12.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","250","1247169","0.0-3.0-3.61","","contextMemory","1","48"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","251","1247671","0.0-3.0-0.62","","fixation","",""
"3443","<img src= stimuli/temporalOrder/53.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/26.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/22.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/64.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","252","1251115","0.0-3.0-1.62","","temporalOrder","3","53"
"null","","null","html-keyboard-response","253","1251618","0.0-3.0-2.62","","blank","",""
"4444.000000000233","<img src= stimuli/temporalOrder/53.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/13.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/12.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","254","1256063","0.0-3.0-3.62","","contextMemory","2","53"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","255","1256565","0.0-3.0-0.63","","fixation","",""
"11945","<img src= stimuli/temporalOrder/66.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/0.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/68.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/82.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","256","1268512","0.0-3.0-1.63","","temporalOrder","3","66"
"null","","null","html-keyboard-response","257","1269014","0.0-3.0-2.63","","blank","",""
"5271","<img src= stimuli/temporalOrder/66.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/41.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/33.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/26.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","258","1274287","0.0-3.0-3.63","","contextMemory","2","66"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","259","1274789","0.0-3.0-0.64","","fixation","",""
"10774","<img src= stimuli/temporalOrder/85.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/87.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/23.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/34.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","260","1285565","0.0-3.0-1.64","","temporalOrder","1","85"
"null","","null","html-keyboard-response","261","1286067","0.0-3.0-2.64","","blank","",""
"2273.000000000233","<img src= stimuli/temporalOrder/85.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/23.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/25.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","262","1288342","0.0-3.0-3.64","","contextMemory","2","85"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","263","1288843","0.0-3.0-0.65","","fixation","",""
"4192","<img src= stimuli/temporalOrder/64.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/29.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/83.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/32.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","264","1293037","0.0-3.0-1.65","","temporalOrder","2","64"
"null","","null","html-keyboard-response","265","1293539","0.0-3.0-2.65","","blank","",""
"3815","<img src= stimuli/temporalOrder/64.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/13.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/29.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/28.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","266","1297356","0.0-3.0-3.65","","contextMemory","1","64"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","267","1297858","0.0-3.0-0.66","","fixation","",""
"5058","<img src= stimuli/temporalOrder/77.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/76.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/36.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/81.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","268","1302918","0.0-3.0-1.66","","temporalOrder","3","77"
"null","","null","html-keyboard-response","269","1303420","0.0-3.0-2.66","","blank","",""
"3991","<img src= stimuli/temporalOrder/77.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/6.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/37.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","270","1307413","0.0-3.0-3.66","","contextMemory","2","77"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","271","1307915","0.0-3.0-0.67","","fixation","",""
"4546","<img src= stimuli/temporalOrder/62.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/33.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/49.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","272","1312463","0.0-3.0-1.67","","temporalOrder","1","62"
"null","","null","html-keyboard-response","273","1312964","0.0-3.0-2.67","","blank","",""
"2626.000000000233","<img src= stimuli/temporalOrder/62.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/32.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/23.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","274","1315592","0.0-3.0-3.67","","contextMemory","1","62"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","275","1316094","0.0-3.0-0.68","","fixation","",""
"4245","<img src= stimuli/temporalOrder/40.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/71.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/53.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/18.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","276","1320340","0.0-3.0-1.68","","temporalOrder","3","40"
"null","","null","html-keyboard-response","277","1320841","0.0-3.0-2.68","","blank","",""
"4438","<img src= stimuli/temporalOrder/40.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/30.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/36.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/19.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","278","1325280","0.0-3.0-3.68","","contextMemory","1","40"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","279","1325782","0.0-3.0-0.69","","fixation","",""
"2887","<img src= stimuli/temporalOrder/14.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/40.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/78.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/54.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","280","1328671","0.0-3.0-1.69","","temporalOrder","3","14"
"null","","null","html-keyboard-response","281","1329173","0.0-3.0-2.69","","blank","",""
"1773.0000000002328","<img src= stimuli/temporalOrder/14.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/39.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/19.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/9.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","282","1330947","0.0-3.0-3.69","","contextMemory","1","14"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","283","1331449","0.0-3.0-0.70","","fixation","",""
"5095","<img src= stimuli/temporalOrder/33.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/63.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/84.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/24.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","284","1336546","0.0-3.0-1.70","","temporalOrder","3","33"
"null","","null","html-keyboard-response","285","1337048","0.0-3.0-2.70","","blank","",""
"2396","<img src= stimuli/temporalOrder/33.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/24.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/4.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","286","1339446","0.0-3.0-3.70","","contextMemory","2","33"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","287","1339948","0.0-3.0-0.71","","fixation","",""
"4470.000000000233","<img src= stimuli/temporalOrder/28.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/69.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/33.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/40.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","288","1344418","0.0-3.0-1.71","","temporalOrder","2","28"
"null","","null","html-keyboard-response","289","1344921","0.0-3.0-2.71","","blank","",""
"1475","<img src= stimuli/temporalOrder/28.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/36.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/23.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/32.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","290","1346397","0.0-3.0-3.71","","contextMemory","2","28"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","291","1346899","0.0-3.0-0.72","","fixation","",""
"4422.000000000233","<img src= stimuli/temporalOrder/84.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/65.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/6.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/22.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","292","1351323","0.0-3.0-1.72","","temporalOrder","3","84"
"null","","null","html-keyboard-response","293","1351825","0.0-3.0-2.72","","blank","",""
