"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","success","test_part","correct_response","probe"
"null","","null","html-keyboard-response","197","839414","0.0-3.0-2.48","","blank","",""
"230","<img src= stimuli/temporalOrder/53.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/13.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/12.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","198","839649","0.0-3.0-3.48","","contextMemory","2","53"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","840150","0.0-3.0-0.49","","fixation","",""
"3834","<img src= stimuli/temporalOrder/59.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/55.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/57.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/1.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","200","843987","0.0-3.0-1.49","","temporalOrder","3","59"
"null","","null","html-keyboard-response","201","844488","0.0-3.0-2.49","","blank","",""
"486","<img src= stimuli/temporalOrder/59.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/14.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/42.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/27.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","202","844978","0.0-3.0-3.49","","contextMemory","3","59"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","845479","0.0-3.0-0.50","","fixation","",""
"1925","<img src= stimuli/temporalOrder/41.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/64.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/72.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/25.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","204","847409","0.0-3.0-1.50","","temporalOrder","3","41"
"null","","null","html-keyboard-response","205","847910","0.0-3.0-2.50","","blank","",""
"136","<img src= stimuli/temporalOrder/41.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/6.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/31.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","206","848048","0.0-3.0-3.50","","contextMemory","3","41"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","848549","0.0-3.0-0.51","","fixation","",""
"1946","<img src= stimuli/temporalOrder/44.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/71.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","208","850497","0.0-3.0-1.51","","temporalOrder","3","44"
"null","","null","html-keyboard-response","209","850999","0.0-3.0-2.51","","blank","",""
"70","<img src= stimuli/temporalOrder/44.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/41.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/42.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/4.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","210","851072","0.0-3.0-3.51","","contextMemory","3","44"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","851572","0.0-3.0-0.52","","fixation","",""
"2186","<img src= stimuli/temporalOrder/25.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/63.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/60.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/41.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","212","853761","0.0-3.0-1.52","","temporalOrder","3","25"
"null","","null","html-keyboard-response","213","854263","0.0-3.0-2.52","","blank","",""
"232","<img src= stimuli/temporalOrder/25.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/32.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/38.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/22.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","214","854496","0.0-3.0-3.52","","contextMemory","1","25"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","854997","0.0-3.0-0.53","","fixation","",""
"2057","<img src= stimuli/temporalOrder/7.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/87.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/19.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/85.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","216","857058","0.0-3.0-1.53","","temporalOrder","2","7"
"null","","null","html-keyboard-response","217","857558","0.0-3.0-2.53","","blank","",""
"246","<img src= stimuli/temporalOrder/7.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/34.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/40.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/41.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","218","857809","0.0-3.0-3.53","","contextMemory","3","7"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","858309","0.0-3.0-0.54","","fixation","",""
"2042","<img src= stimuli/temporalOrder/42.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/14.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/78.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/80.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","220","860352","0.0-3.0-1.54","","temporalOrder","2","42"
"null","","null","html-keyboard-response","221","860853","0.0-3.0-2.54","","blank","",""
"136","<img src= stimuli/temporalOrder/42.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/20.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/39.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","222","860992","0.0-3.0-3.54","","contextMemory","2","42"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","861493","0.0-3.0-0.55","","fixation","",""
"2666","<img src= stimuli/temporalOrder/22.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/83.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/84.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/81.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","224","864161","0.0-3.0-1.55","","temporalOrder","2","22"
"null","","null","html-keyboard-response","225","864662","0.0-3.0-2.55","","blank","",""
"151","<img src= stimuli/temporalOrder/22.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/7.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/18.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/24.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","226","864816","0.0-3.0-3.55","","contextMemory","1","22"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","865317","0.0-3.0-0.56","","fixation","",""
"1464","<img src= stimuli/temporalOrder/47.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/4.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/71.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","228","866785","0.0-3.0-1.56","","temporalOrder","1","47"
"null","","null","html-keyboard-response","229","867285","0.0-3.0-2.56","","blank","",""
"121","<img src= stimuli/temporalOrder/47.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/1.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/40.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/2.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","230","867407","0.0-3.0-3.56","","contextMemory","1","47"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","867909","0.0-3.0-0.57","","fixation","",""
"1129","<img src= stimuli/temporalOrder/74.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/73.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/67.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","232","869040","0.0-3.0-1.57","","temporalOrder","1","74"
"null","","null","html-keyboard-response","233","869541","0.0-3.0-2.57","","blank","",""
"216","<img src= stimuli/temporalOrder/74.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/24.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","234","869760","0.0-3.0-3.57","","contextMemory","1","74"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","870261","0.0-3.0-0.58","","fixation","",""
"2409","<img src= stimuli/temporalOrder/73.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/12.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/57.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/41.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","236","872671","0.0-3.0-1.58","","temporalOrder","1","73"
"null","","null","html-keyboard-response","237","873172","0.0-3.0-2.58","","blank","",""
"404","<img src= stimuli/temporalOrder/73.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/9.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/29.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","238","873579","0.0-3.0-3.58","","contextMemory","2","73"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","874080","0.0-3.0-0.59","","fixation","",""
"1275","<img src= stimuli/temporalOrder/14.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/40.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/78.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/54.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","240","875359","0.0-3.0-1.59","","temporalOrder","3","14"
"null","","null","html-keyboard-response","241","875860","0.0-3.0-2.59","","blank","",""
"105","<img src= stimuli/temporalOrder/14.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/39.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/19.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/9.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","242","875967","0.0-3.0-3.59","","contextMemory","1","14"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","243","876468","0.0-3.0-0.60","","fixation","",""
"1337","<img src= stimuli/temporalOrder/11.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/80.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/6.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","244","877808","0.0-3.0-1.60","","temporalOrder","3","11"
"null","","null","html-keyboard-response","245","878308","0.0-3.0-2.60","","blank","",""
"186","<img src= stimuli/temporalOrder/11.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/42.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/26.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","246","878495","0.0-3.0-3.60","","contextMemory","2","11"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","247","878996","0.0-3.0-0.61","","fixation","",""
"985","<img src= stimuli/temporalOrder/87.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/70.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/85.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","248","879983","0.0-3.0-1.61","","temporalOrder","3","87"
"null","","null","html-keyboard-response","249","880485","0.0-3.0-2.61","","blank","",""
"155","<img src= stimuli/temporalOrder/87.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/22.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/27.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","250","880640","0.0-3.0-3.61","","contextMemory","1","87"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","251","881141","0.0-3.0-0.62","","fixation","",""
"1111","<img src= stimuli/temporalOrder/61.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/8.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/36.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/10.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","252","882256","0.0-3.0-1.62","","temporalOrder","1","61"
"null","","null","html-keyboard-response","253","882757","0.0-3.0-2.62","","blank","",""
"217","<img src= stimuli/temporalOrder/61.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/28.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/33.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","254","882975","0.0-3.0-3.62","","contextMemory","2","61"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","255","883476","0.0-3.0-0.63","","fixation","",""
"1320","<img src= stimuli/temporalOrder/1.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/59.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/64.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","256","884799","0.0-3.0-1.63","","temporalOrder","1","1"
"null","","null","html-keyboard-response","257","885300","0.0-3.0-2.63","","blank","",""
"379","<img src= stimuli/temporalOrder/1.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/27.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/31.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/33.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","258","885679","0.0-3.0-3.63","","contextMemory","1","1"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","259","886180","0.0-3.0-0.64","","fixation","",""
"3099","<img src= stimuli/temporalOrder/12.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/11.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/2.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/73.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","260","889280","0.0-3.0-1.64","","temporalOrder","3","12"
"null","","null","html-keyboard-response","261","889782","0.0-3.0-2.64","","blank","",""
"199","<img src= stimuli/temporalOrder/12.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/8.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/31.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/20.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","262","889985","0.0-3.0-3.64","","contextMemory","1","12"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","263","890486","0.0-3.0-0.65","","fixation","",""
"1912","<img src= stimuli/temporalOrder/45.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/48.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/66.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/6.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","264","892400","0.0-3.0-1.65","","temporalOrder","1","45"
"null","","null","html-keyboard-response","265","892902","0.0-3.0-2.65","","blank","",""
"200","<img src= stimuli/temporalOrder/45.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/5.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/19.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/28.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","266","893104","0.0-3.0-3.65","","contextMemory","3","45"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","267","893607","0.0-3.0-0.66","","fixation","",""
"1173","<img src= stimuli/temporalOrder/81.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/9.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/56.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/69.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","268","894783","0.0-3.0-1.66","","temporalOrder","3","81"
"null","","null","html-keyboard-response","269","895284","0.0-3.0-2.66","","blank","",""
"139","<img src= stimuli/temporalOrder/81.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/9.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/13.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/6.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","270","895424","0.0-3.0-3.66","","contextMemory","3","81"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","271","895925","0.0-3.0-0.67","","fixation","",""
"1384","<img src= stimuli/temporalOrder/70.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/50.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/73.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/71.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","272","897310","0.0-3.0-1.67","","temporalOrder","3","70"
"null","","null","html-keyboard-response","273","897812","0.0-3.0-2.67","","blank","",""
"89","<img src= stimuli/temporalOrder/70.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/8.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/14.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/5.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","274","897903","0.0-3.0-3.67","","contextMemory","3","70"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","275","898404","0.0-3.0-0.68","","fixation","",""
"634","<img src= stimuli/temporalOrder/72.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/50.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/30.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/54.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","276","899040","0.0-3.0-1.68","","temporalOrder","2","72"
"null","","null","html-keyboard-response","277","899540","0.0-3.0-2.68","","blank","",""
"73","<img src= stimuli/temporalOrder/72.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/37.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/15.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/4.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","278","899615","0.0-3.0-3.68","","contextMemory","2","72"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","279","900116","0.0-3.0-0.69","","fixation","",""
"458","<img src= stimuli/temporalOrder/50.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/56.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/41.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","280","900576","0.0-3.0-1.69","","temporalOrder","2","50"
"null","","null","html-keyboard-response","281","901077","0.0-3.0-2.69","","blank","",""
"167","<img src= stimuli/temporalOrder/50.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/5.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","282","901248","0.0-3.0-3.69","","contextMemory","1","50"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","283","901749","0.0-3.0-0.70","","fixation","",""
"1962","<img src= stimuli/temporalOrder/62.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/33.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/49.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","284","903712","0.0-3.0-1.70","","temporalOrder","1","62"
"null","","null","html-keyboard-response","285","904214","0.0-3.0-2.70","","blank","",""
"197","<img src= stimuli/temporalOrder/62.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/32.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/23.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","286","904414","0.0-3.0-3.70","","contextMemory","1","62"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","287","904913","0.0-3.0-0.71","","fixation","",""
"506","<img src= stimuli/temporalOrder/80.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/20.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/29.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/8.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","288","905423","0.0-3.0-1.71","","temporalOrder","2","80"
"null","","null","html-keyboard-response","289","905925","0.0-3.0-2.71","","blank","",""
"216","<img src= stimuli/temporalOrder/80.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/2.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/38.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","290","906143","0.0-3.0-3.71","","contextMemory","2","80"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","291","906644","0.0-3.0-0.72","","fixation","",""
"792","<img src= stimuli/temporalOrder/37.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/63.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/61.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/76.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","292","907439","0.0-3.0-1.72","","temporalOrder","1","37"
"null","","null","html-keyboard-response","293","907940","0.0-3.0-2.72","","blank","",""
"297","<img src= stimuli/temporalOrder/37.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/2.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/18.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/11.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","294","908239","0.0-3.0-3.72","","contextMemory","2","37"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","295","908740","0.0-3.0-0.73","","fixation","",""
